Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Style Name (product.metafields.custom.style_name),Fabric (product.metafields.custom.fabric),Work (product.metafields.custom.work),Blouse Type (product.metafields.custom.blouse_type),Neck Style (product.metafields.custom.neck_style),Sleeve Length (product.metafields.custom.sleeve_length),Lining (product.metafields.custom.lining),Closure (product.metafields.custom.closure),Care Instructions (product.metafields.custom.care_instructions),Origin (product.metafields.custom.origin),Size Chart Type (product.metafields.custom.size_chart_type),Color Group (product.metafields.custom.color_group)
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBLUE_32,8908641244130,,2TBLUE,,,32,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/ns189pZk/E-729-2-TBLUE-HF.jpg,5,,https://i.ibb.co/ns189pZk/E-729-2-TBLUE-HF.jpg,FALSE,,,,,,,CO-729_2TBLUE_32,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BLUE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBLUE_34,8908641244147,,2TBLUE,,,34,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/WXB7vdR/E-729-2-TBLUE-HB.jpg,6,,https://i.ibb.co/ns189pZk/E-729-2-TBLUE-HF.jpg,,,,,,,,CO-729_2TBLUE_34,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BLUE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBLUE_36,8908641244154,,2TBLUE,,,36,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/B2nxX32J/E-729-2-TBLUE-HS.jpg,7,,https://i.ibb.co/ns189pZk/E-729-2-TBLUE-HF.jpg,,,,,,,,CO-729_2TBLUE_36,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BLUE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBLUE_38,8908641244161,,2TBLUE,,,38,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/gZWYzzDd/E-729-2-TBLUE-FF.jpg,8,,https://i.ibb.co/ns189pZk/E-729-2-TBLUE-HF.jpg,,,,,,,,CO-729_2TBLUE_38,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BLUE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBLUE_40,8908641244178,,2TBLUE,,,40,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/ns189pZk/E-729-2-TBLUE-HF.jpg,,,,,,,,CO-729_2TBLUE_40,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BLUE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBLUE_42,8908641244185,,2TBLUE,,,42,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/ns189pZk/E-729-2-TBLUE-HF.jpg,,,,,,,,CO-729_2TBLUE_42,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BLUE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBLUE_44,8908641457042,,2TBLUE,,,44,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/ns189pZk/E-729-2-TBLUE-HF.jpg,,,,,,,,CO-729_2TBLUE_44,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BLUE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBLUE_46,8908641473431,,2TBLUE,,,46,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/ns189pZk/E-729-2-TBLUE-HF.jpg,,,,,,,,CO-729_2TBLUE_46,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BLUE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBOTTLE-GREEN_32,8908641240941,,2TBOTTLE-GREEN,,,32,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/VpVBDk0Q/E-729-2-TBOTTLE-GREEN-HF.jpg,9,,https://i.ibb.co/VpVBDk0Q/E-729-2-TBOTTLE-GREEN-HF.jpg,FALSE,,,,,,,CO-729_2TBOTTLE-GREEN_32,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BOTTLE-GREEN
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBOTTLE-GREEN_34,8908641240958,,2TBOTTLE-GREEN,,,34,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/LD3JgDY9/E-729-2-TBOTTLE-GREEN-HB.jpg,10,,https://i.ibb.co/VpVBDk0Q/E-729-2-TBOTTLE-GREEN-HF.jpg,,,,,,,,CO-729_2TBOTTLE-GREEN_34,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BOTTLE-GREEN
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBOTTLE-GREEN_36,8908641240965,,2TBOTTLE-GREEN,,,36,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/VY4FLLyZ/E-729-2-TBOTTLE-GREEN-HS.jpg,11,,https://i.ibb.co/VpVBDk0Q/E-729-2-TBOTTLE-GREEN-HF.jpg,,,,,,,,CO-729_2TBOTTLE-GREEN_36,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BOTTLE-GREEN
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBOTTLE-GREEN_38,8908641240972,,2TBOTTLE-GREEN,,,38,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/mVsfjnFt/E-729-2-TBOTTLE-GREEN-FF.jpg,12,,https://i.ibb.co/VpVBDk0Q/E-729-2-TBOTTLE-GREEN-HF.jpg,,,,,,,,CO-729_2TBOTTLE-GREEN_38,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BOTTLE-GREEN
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBOTTLE-GREEN_40,8908641240989,,2TBOTTLE-GREEN,,,40,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/VpVBDk0Q/E-729-2-TBOTTLE-GREEN-HF.jpg,,,,,,,,CO-729_2TBOTTLE-GREEN_40,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BOTTLE-GREEN
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBOTTLE-GREEN_42,8908641240996,,2TBOTTLE-GREEN,,,42,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/VpVBDk0Q/E-729-2-TBOTTLE-GREEN-HF.jpg,,,,,,,,CO-729_2TBOTTLE-GREEN_42,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BOTTLE-GREEN
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBOTTLE-GREEN_44,8908641254696,,2TBOTTLE-GREEN,,,44,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/VpVBDk0Q/E-729-2-TBOTTLE-GREEN-HF.jpg,,,,,,,,CO-729_2TBOTTLE-GREEN_44,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BOTTLE-GREEN
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TBOTTLE-GREEN_46,8908641473363,,2TBOTTLE-GREEN,,,46,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/VpVBDk0Q/E-729-2-TBOTTLE-GREEN-HF.jpg,,,,,,,,CO-729_2TBOTTLE-GREEN_46,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,BOTTLE-GREEN
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TPURPLE_32,8908641244192,,2TPURPLE,,,32,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/SDsMpSWh/E-729-2-TPURPLE-HF.jpg,13,,https://i.ibb.co/SDsMpSWh/E-729-2-TPURPLE-HF.jpg,FALSE,,,,,,,CO-729_2TPURPLE_32,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,PURPLE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TPURPLE_34,8908641244208,,2TPURPLE,,,34,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/CSxcqwG/E-729-2-TPURPLE-HB.jpg,14,,https://i.ibb.co/SDsMpSWh/E-729-2-TPURPLE-HF.jpg,,,,,,,,CO-729_2TPURPLE_34,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,PURPLE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TPURPLE_36,8908641244215,,2TPURPLE,,,36,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/Rk9MXgWN/E-729-2-TPURPLE-HS.jpg,15,,https://i.ibb.co/SDsMpSWh/E-729-2-TPURPLE-HF.jpg,,,,,,,,CO-729_2TPURPLE_36,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,PURPLE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TPURPLE_38,8908641244222,,2TPURPLE,,,38,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/Q7hVfGTQ/E-729-2-TPURPLE-FF.jpg,16,,https://i.ibb.co/SDsMpSWh/E-729-2-TPURPLE-HF.jpg,,,,,,,,CO-729_2TPURPLE_38,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,PURPLE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TPURPLE_40,8908641244239,,2TPURPLE,,,40,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/SDsMpSWh/E-729-2-TPURPLE-HF.jpg,,,,,,,,CO-729_2TPURPLE_40,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,PURPLE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TPURPLE_42,8908641244246,,2TPURPLE,,,42,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/SDsMpSWh/E-729-2-TPURPLE-HF.jpg,,,,,,,,CO-729_2TPURPLE_42,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,PURPLE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TPURPLE_44,8908641263001,,2TPURPLE,,,44,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/SDsMpSWh/E-729-2-TPURPLE-HF.jpg,,,,,,,,CO-729_2TPURPLE_44,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,PURPLE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TPURPLE_46,8908641263018,,2TPURPLE,,,46,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,,,,https://i.ibb.co/SDsMpSWh/E-729-2-TPURPLE-HF.jpg,,,,,,,,CO-729_2TPURPLE_46,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,PURPLE
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TSOUTH-PINK_32,8908641251947,,2TSOUTH-PINK,,,32,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/MTFhz07/E-729-2-TSOUTH-PINK-HF.jpg,17,,https://i.ibb.co/MTFhz07/E-729-2-TSOUTH-PINK-HF.jpg,FALSE,,,,,,,CO-729_2TSOUTH-PINK_32,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,TOMATO-PINK
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TSOUTH-PINK_34,8908641251954,,2TSOUTH-PINK,,,34,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/N2wqcF8f/E-729-2-TSOUTH-PINK-HB.jpg,18,,https://i.ibb.co/MTFhz07/E-729-2-TSOUTH-PINK-HF.jpg,,,,,,,,CO-729_2TSOUTH-PINK_34,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,TOMATO-PINK
,vamas-tafetta-silk-zari-butti-round-neck-festive-blouse,,,,,,,,CO-729_2TSOUTH-PINK_36,8908641251961,,2TSOUTH-PINK,,,36,,,,,1399,1399,1399,TRUE,,,,,,Shopify,10,DENY,150,g,TRUE,manual,https://i.ibb.co/0k2LcdV/E-729-2-TSOUTH-PINK-HS.jpg,19,,https://i.ibb.co/MTFhz07/E-729-2-TSOUTH-PINK-HF.jpg,,,,,,,,CO-729_2TSOUTH-PINK_36,,,,,,,,,,CO-729,ART SILK,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,DRY CLEAN ONLY,Handcrafted in India,padded_blouse,TOMATO-PINK
