Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Style Name (product.metafields.custom.style_name),Fabric (product.metafields.custom.fabric),Work (product.metafields.custom.work),Blouse Type (product.metafields.custom.blouse_type),Neck Style (product.metafields.custom.neck_style),Sleeve Length (product.metafields.custom.sleeve_length),Lining (product.metafields.custom.lining),Closure (product.metafields.custom.closure),Care Instructions (product.metafields.custom.care_instructions),Origin (product.metafields.custom.origin),Size Chart Type (product.metafields.custom.size_chart_type),Color Group (product.metafields.custom.color_group)
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_BLACK-WINE_40,8.91E+12,,BLACK-WINE,,,40,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/8n882D99/X-1350-NS-BLACK-WINE-ZOOM.jpg,10,,https://i.ibb.co/Q71rt4jX/X-1350-NS-BLACK-WINE-FRONT.jpg,,,,,,,,X-1350.NS_BLACK-WINE_40,,,,,,,,,,,,,,,,,,,,,BLACK
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_BLACK-WINE_42,8.91E+12,,BLACK-WINE,,,42,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/Q71rt4jX/X-1350-NS-BLACK-WINE-FRONT.jpg,,,,,,,,X-1350.NS_BLACK-WINE_42,,,,,,,,,,,,,,,,,,,,,BLACK
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_BOTTLE-GREEN_32,8.91E+12,,BOTTLE-GREEN,,,32,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/BKjqRXt7/X-1350-NS-BOTTLE-GREEN-FRONT.jpg,11,,https://i.ibb.co/BKjqRXt7/X-1350-NS-BOTTLE-GREEN-FRONT.jpg,FALSE,,,,,,,X-1350.NS_BOTTLE-GREEN_32,,,,,,,,,,,,,,,,,,,,,BOTTLE-GREEN
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_BOTTLE-GREEN_34,8.91E+12,,BOTTLE-GREEN,,,34,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/fVdNzv11/X-1350-NS-BOTTLE-GREEN-BACK.jpg,12,,https://i.ibb.co/BKjqRXt7/X-1350-NS-BOTTLE-GREEN-FRONT.jpg,,,,,,,,X-1350.NS_BOTTLE-GREEN_34,,,,,,,,,,,,,,,,,,,,,BOTTLE-GREEN
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_BOTTLE-GREEN_36,8.91E+12,,BOTTLE-GREEN,,,36,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/wNZq8yGm/X-1350-NS-BOTTLE-GREEN-SIDE1.jpg,13,,https://i.ibb.co/BKjqRXt7/X-1350-NS-BOTTLE-GREEN-FRONT.jpg,,,,,,,,X-1350.NS_BOTTLE-GREEN_36,,,,,,,,,,,,,,,,,,,,,BOTTLE-GREEN
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_BOTTLE-GREEN_38,8.91E+12,,BOTTLE-GREEN,,,38,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/XfYSNvDL/X-1350-NS-BOTTLE-GREEN-FULL.jpg,14,,https://i.ibb.co/BKjqRXt7/X-1350-NS-BOTTLE-GREEN-FRONT.jpg,,,,,,,,X-1350.NS_BOTTLE-GREEN_38,,,,,,,,,,,,,,,,,,,,,BOTTLE-GREEN
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_BOTTLE-GREEN_40,8.91E+12,,BOTTLE-GREEN,,,40,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/rKY0gTXG/X-1350-NS-BOTTLE-GREEN-ZOOM.jpg,15,,https://i.ibb.co/BKjqRXt7/X-1350-NS-BOTTLE-GREEN-FRONT.jpg,,,,,,,,X-1350.NS_BOTTLE-GREEN_40,,,,,,,,,,,,,,,,,,,,,BOTTLE-GREEN
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_BOTTLE-GREEN_42,8.91E+12,,BOTTLE-GREEN,,,42,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/BKjqRXt7/X-1350-NS-BOTTLE-GREEN-FRONT.jpg,,,,,,,,X-1350.NS_BOTTLE-GREEN_42,,,,,,,,,,,,,,,,,,,,,BOTTLE-GREEN
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_NAVY-BLUE_32,8.91E+12,,NAVY-BLUE,,,32,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/wFQ0H2hh/X-1350-NS-ROYAL-BLUE-FRONT.jpg,16,,https://i.ibb.co/wFQ0H2hh/X-1350-NS-ROYAL-BLUE-FRONT.jpg,FALSE,,,,,,,X-1350.NS_NAVY-BLUE_32,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_NAVY-BLUE_34,8.91E+12,,NAVY-BLUE,,,34,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/RpdYqjpy/X-1350-NS-ROYAL-BLUE-BACK.jpg,17,,https://i.ibb.co/wFQ0H2hh/X-1350-NS-ROYAL-BLUE-FRONT.jpg,,,,,,,,X-1350.NS_NAVY-BLUE_34,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_NAVY-BLUE_36,8.91E+12,,NAVY-BLUE,,,36,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/Y773cv0Q/X-1350-NS-ROYAL-BLUE-SIDE1.jpg,18,,https://i.ibb.co/wFQ0H2hh/X-1350-NS-ROYAL-BLUE-FRONT.jpg,,,,,,,,X-1350.NS_NAVY-BLUE_36,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_NAVY-BLUE_38,8.91E+12,,NAVY-BLUE,,,38,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/ymSMpg7Z/X-1350-NS-ROYAL-BLUE-FULL.jpg,19,,https://i.ibb.co/wFQ0H2hh/X-1350-NS-ROYAL-BLUE-FRONT.jpg,,,,,,,,X-1350.NS_NAVY-BLUE_38,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_NAVY-BLUE_40,8.91E+12,,NAVY-BLUE,,,40,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/mCqWJcb4/X-1350-NS-ROYAL-BLUE-ZOOM.jpg,20,,https://i.ibb.co/wFQ0H2hh/X-1350-NS-ROYAL-BLUE-FRONT.jpg,,,,,,,,X-1350.NS_NAVY-BLUE_40,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,velvet-sequence-dual-neck-partywear-blouse,,,,,,,,X-1350.NS_NAVY-BLUE_42,8.91E+12,,NAVY-BLUE,,,42,,,,,2624,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/wFQ0H2hh/X-1350-NS-ROYAL-BLUE-FRONT.jpg,,,,,,,,X-1350.NS_NAVY-BLUE_42,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
Reverse By Vamas V Neck Cotton Blouse,reverse-by-vamas-v-neck-cotton-blouse,Reverse By Vamas V Neck Cotton Blouse,VAMAS,Apparel & Accessories > Clothing > Blouses,Blouse,"back-open,cotton,padded-blouse,re-verse-by-vamas,side-stretch-blouses,new_blouses,sleeveless,sweetheart-neck",TRUE,active,X-1338.NS_BLACK-WHITE_32,8.91E+12,COLOR,BLACK-WHITE,,SIZE,32,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/Mx5XFkHF/X-1338-NS-BLACK-WHITE-R-FRONT.jpg,1,,https://i.ibb.co/Mx5XFkHF/X-1338-NS-BLACK-WHITE-R-FRONT.jpg,FALSE,Reverse By Vamas V Neck Cotton Blouse | Vamas,Reverse By Vamas V Neck Cotton Blouse,,Apparel & Accessories > Clothing > Shirts & Tops,Female,Adult,X-1338.NS_BLACK-WHITE_32,,"back-open,sweetheart-neck,cotton,padded-blouse,sleeveless,re-verse-by-vamas,side-stretch-blouses,new_blouses",,,,,,,,X-1338.NS,COTTON,PRINTED,Readymade Padded Blouse,SWEETHEART NECK,SLEEVELESS,Soft Butter Inner Lining,Back Open,Soft Butter Inner Lining,Handcrafted in India,padded_blouse,BLACK
,reverse-by-vamas-v-neck-cotton-blouse,,,,,,,,X-1338.NS_BLACK-WHITE_34,8.91E+12,,BLACK-WHITE,,,34,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/qYqW09Jm/X-1338-NS-BLACK-WHITE-R-BACK.jpg,2,,https://i.ibb.co/Mx5XFkHF/X-1338-NS-BLACK-WHITE-R-FRONT.jpg,,,,,,,,X-1338.NS_BLACK-WHITE_34,,,,,,,,,,,,,,,,,,,,,BLACK
,reverse-by-vamas-v-neck-cotton-blouse,,,,,,,,X-1338.NS_BLACK-WHITE_36,8.91E+12,,BLACK-WHITE,,,36,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/842jky5X/X-1338-NS-BLACK-WHITE-ZOOM.jpg,3,,https://i.ibb.co/Mx5XFkHF/X-1338-NS-BLACK-WHITE-R-FRONT.jpg,,,,,,,,X-1338.NS_BLACK-WHITE_36,,,,,,,,,,,,,,,,,,,,,BLACK
,reverse-by-vamas-v-neck-cotton-blouse,,,,,,,,X-1338.NS_BLACK-WHITE_38,8.91E+12,,BLACK-WHITE,,,38,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/svHTdcch/X-1338-NS-BLACK-WHITE-R-FULL.jpg,4,,https://i.ibb.co/Mx5XFkHF/X-1338-NS-BLACK-WHITE-R-FRONT.jpg,,,,,,,,X-1338.NS_BLACK-WHITE_38,,,,,,,,,,,,,,,,,,,,,BLACK
,reverse-by-vamas-v-neck-cotton-blouse,,,,,,,,X-1338.NS_BLACK-WHITE_40,8.91E+12,,BLACK-WHITE,,,40,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/cKngMdy0/X-1338-NS-BLACK-WHITE-SHOW-1.jpg,5,,https://i.ibb.co/Mx5XFkHF/X-1338-NS-BLACK-WHITE-R-FRONT.jpg,,,,,,,,X-1338.NS_BLACK-WHITE_40,,,,,,,,,,,,,,,,,,,,,BLACK
,reverse-by-vamas-v-neck-cotton-blouse,,,,,,,,X-1338.NS_BLACK-WHITE_42,8.91E+12,,BLACK-WHITE,,,42,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/Mx5XFkHF/X-1338-NS-BLACK-WHITE-R-FRONT.jpg,,,,,,,,X-1338.NS_BLACK-WHITE_42,,,,,,,,,,,,,,,,,,,,,BLACK
Vamas Flexible Side Stretch Cotton Blouse,vamas-flexible-side-stretch-cotton-blouse,Vamas Flexible Side Stretch Cotton Blouse,VAMAS,Apparel & Accessories > Clothing > Blouses,Blouse,"back-open,cotton,padded-blouse,everyday-cottons,side-stretch-blouses,new_blouses,sleeveless,v-neck",TRUE,active,X-1345.ELB_NAVY-BLUE_32,8.91E+12,COLOR,NAVY-BLUE,,SIZE,32,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/tMsBSmM0/X-1345-ELB-NAVY-BLUE-FRONT.jpg,1,,https://i.ibb.co/tMsBSmM0/X-1345-ELB-NAVY-BLUE-FRONT.jpg,FALSE,Vamas Flexible Side Stretch Cotton Blouse | Vamas,Vamas Flexible Side Stretch Cotton Blouse,,Apparel & Accessories > Clothing > Shirts & Tops,Female,Adult,X-1345.ELB_NAVY-BLUE_32,,"back-open,v-neck,cotton,padded-blouse,sleeveless,everyday-cottons,side-stretch-blouses,new_blouses",,,,,,,,X-1345.ELB,COTTON,PRINTED,Readymade Padded Blouse,V NECK,SLEEVELESS,Soft Butter Inner Lining,Back Open,Soft Butter Inner Lining,Handcrafted in India,padded_blouse,NAVY-BLUE
,vamas-flexible-side-stretch-cotton-blouse,,,,,,,,X-1345.ELB_NAVY-BLUE_34,8.91E+12,,NAVY-BLUE,,,34,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/YTKb8r7N/X-1345-ELB-NAVY-BLUE-BACK.jpg,2,,https://i.ibb.co/tMsBSmM0/X-1345-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1345.ELB_NAVY-BLUE_34,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,vamas-flexible-side-stretch-cotton-blouse,,,,,,,,X-1345.ELB_NAVY-BLUE_36,8.91E+12,,NAVY-BLUE,,,36,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/k61FC75m/X-1345-ELB-NAVY-BLUE-SIDE.jpg,3,,https://i.ibb.co/tMsBSmM0/X-1345-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1345.ELB_NAVY-BLUE_36,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,vamas-flexible-side-stretch-cotton-blouse,,,,,,,,X-1345.ELB_NAVY-BLUE_38,8.91E+12,,NAVY-BLUE,,,38,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/tpdtGc1j/X-1345-ELB-NAVY-BLUE-FULL.jpg,4,,https://i.ibb.co/tMsBSmM0/X-1345-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1345.ELB_NAVY-BLUE_38,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,vamas-flexible-side-stretch-cotton-blouse,,,,,,,,X-1345.ELB_NAVY-BLUE_40,8.91E+12,,NAVY-BLUE,,,40,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/HL2g1gPp/X-1345-ELB-NAVY-BLUE-ZOOM.jpg,5,,https://i.ibb.co/tMsBSmM0/X-1345-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1345.ELB_NAVY-BLUE_40,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,vamas-flexible-side-stretch-cotton-blouse,,,,,,,,X-1345.ELB_NAVY-BLUE_42,8.91E+12,,NAVY-BLUE,,,42,,,,,1699,1699,1699,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/tMsBSmM0/X-1345-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1345.ELB_NAVY-BLUE_42,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,vamas-flexible-side-stretch-cotton-blouse,,,,,,,,X-1345.ELB_NAVY-BLUE_44,8.91E+12,,NAVY-BLUE,,,44,,,,,2039,2039,2039,TRUE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/tMsBSmM0/X-1345-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1345.ELB_NAVY-BLUE_44,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
Vamas Tissue Stripes Armhole Cut Sleeveless Blouse,vamas-tissue-stripes-armhole-cut-sleeveless-blouse,Vamas Tissue Stripes Armhole Cut Sleeveless Blouse,VAMAS,Apparel & Accessories > Clothing > Blouses,Blouse,"back-open,brocade,padded-blouse,brocade-bohemia,new_blouses,elbow-sleeves,round-neck",TRUE,active,B-331.NS_BLUE-MULTI_32,8.91E+12,COLOR,BLUE-MULTI,,SIZE,32,,,,,1999,1999,1999,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/DPxdLxyf/B-331-NS-BLUE-MULTI-FRONT.jpg,1,,https://i.ibb.co/DPxdLxyf/B-331-NS-BLUE-MULTI-FRONT.jpg,FALSE,Vamas Tissue Stripes Armhole Cut Sleeveless Blouse | Vamas,Vamas Tissue Stripes Armhole Cut Sleeveless Blouse,,Apparel & Accessories > Clothing > Shirts & Tops,Female,Adult,B-331.NS_BLUE-MULTI_32,,"back-open,round-neck,brocade,padded-blouse,elbow-sleeves,brocade-bohemia,new_blouses",,,,,,,,B-331.NS,BROCADE,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Back Open,Soft Butter Inner Lining,Handcrafted in India,padded_blouse,BLUE
,vamas-tissue-stripes-armhole-cut-sleeveless-blouse,,,,,,,,B-331.NS_BLUE-MULTI_34,8.91E+12,,BLUE-MULTI,,,34,,,,,1999,1999,1999,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/jZj3tM6d/B-331-NS-BLUE-MULTI-BACK.jpg,2,,https://i.ibb.co/DPxdLxyf/B-331-NS-BLUE-MULTI-FRONT.jpg,,,,,,,,B-331.NS_BLUE-MULTI_34,,,,,,,,,,,,,,,,,,,,,BLUE
,vamas-tissue-stripes-armhole-cut-sleeveless-blouse,,,,,,,,B-331.NS_BLUE-MULTI_36,8.91E+12,,BLUE-MULTI,,,36,,,,,1999,1999,1999,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/0j8LkTZL/B-331-NS-BLUE-MULTI-SIDE.jpg,3,,https://i.ibb.co/DPxdLxyf/B-331-NS-BLUE-MULTI-FRONT.jpg,,,,,,,,B-331.NS_BLUE-MULTI_36,,,,,,,,,,,,,,,,,,,,,BLUE
,vamas-tissue-stripes-armhole-cut-sleeveless-blouse,,,,,,,,B-331.NS_BLUE-MULTI_38,8.91E+12,,BLUE-MULTI,,,38,,,,,1999,1999,1999,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/SwMMC3Cd/B-331-NS-BLUE-MULTI-FULL.jpg,4,,https://i.ibb.co/DPxdLxyf/B-331-NS-BLUE-MULTI-FRONT.jpg,,,,,,,,B-331.NS_BLUE-MULTI_38,,,,,,,,,,,,,,,,,,,,,BLUE
,vamas-tissue-stripes-armhole-cut-sleeveless-blouse,,,,,,,,B-331.NS_BLUE-MULTI_40,8.91E+12,,BLUE-MULTI,,,40,,,,,1999,1999,1999,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/qLZ593fb/B-331-NS-BLUE-MULTI-ZOOM.jpg,5,,https://i.ibb.co/DPxdLxyf/B-331-NS-BLUE-MULTI-FRONT.jpg,,,,,,,,B-331.NS_BLUE-MULTI_40,,,,,,,,,,,,,,,,,,,,,BLUE
,vamas-tissue-stripes-armhole-cut-sleeveless-blouse,,,,,,,,B-331.NS_BLUE-MULTI_42,8.91E+12,,BLUE-MULTI,,,42,,,,,1999,1999,1999,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/DPxdLxyf/B-331-NS-BLUE-MULTI-FRONT.jpg,,,,,,,,B-331.NS_BLUE-MULTI_42,,,,,,,,,,,,,,,,,,,,,BLUE
