Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Style Name (product.metafields.custom.style_name),Fabric (product.metafields.custom.fabric),Work (product.metafields.custom.work),Blouse Type (product.metafields.custom.blouse_type),Neck Style (product.metafields.custom.neck_style),Sleeve Length (product.metafields.custom.sleeve_length),Lining (product.metafields.custom.lining),Closure (product.metafields.custom.closure),Care Instructions (product.metafields.custom.care_instructions),Origin (product.metafields.custom.origin),Size Chart Type (product.metafields.custom.size_chart_type),Color Group (product.metafields.custom.color_group)
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_DARK-GOLD_36,8.91E+12,,DARK-GOLD,,,36,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/tMr82Z6y/B-41-NS-DARK-GOLD-HS-1.jpg,14,,https://i.ibb.co/LDGDPG8G/B-41-NS-DARK-GOLD-HF.jpg,,,,,,,,B-41NS_DARK-GOLD_36,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_DARK-GOLD_38,8.91E+12,,DARK-GOLD,,,38,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/ZRGj7BBW/B-41-NS-DARK-GOLD-FF.jpg,15,,https://i.ibb.co/LDGDPG8G/B-41-NS-DARK-GOLD-HF.jpg,,,,,,,,B-41NS_DARK-GOLD_38,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_DARK-GOLD_40,8.91E+12,,DARK-GOLD,,,40,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/23j6bjqY/B-41-NS-DARK-GOLD-HD.jpg,16,,https://i.ibb.co/LDGDPG8G/B-41-NS-DARK-GOLD-HF.jpg,,,,,,,,B-41NS_DARK-GOLD_40,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_DARK-GOLD_42,8.91E+12,,DARK-GOLD,,,42,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/LDGDPG8G/B-41-NS-DARK-GOLD-HF.jpg,,,,,,,,B-41NS_DARK-GOLD_42,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_DARK-GOLD_44,8.91E+12,,DARK-GOLD,,,44,,,,,1574,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/LDGDPG8G/B-41-NS-DARK-GOLD-HF.jpg,,,,,,,,B-41NS_DARK-GOLD_44,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_GOLD_32,8.91E+12,,GOLD,,,32,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/35jJ2czy/B-41-NS-GOLD-HF.jpg,17,,https://i.ibb.co/35jJ2czy/B-41-NS-GOLD-HF.jpg,FALSE,,,,,,,B-41NS_GOLD_32,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_GOLD_34,8.91E+12,,GOLD,,,34,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/bjTJvN7s/B-41-NS-GOLD-HB.jpg,18,,https://i.ibb.co/35jJ2czy/B-41-NS-GOLD-HF.jpg,,,,,,,,B-41NS_GOLD_34,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_GOLD_36,8.91E+12,,GOLD,,,36,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/qLN7r4kv/B-41-NS-GOLD-HS-1.jpg,19,,https://i.ibb.co/35jJ2czy/B-41-NS-GOLD-HF.jpg,,,,,,,,B-41NS_GOLD_36,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_GOLD_38,8.91E+12,,GOLD,,,38,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/yB4K8nzz/B-41-NS-GOLD-FF.jpg,20,,https://i.ibb.co/35jJ2czy/B-41-NS-GOLD-HF.jpg,,,,,,,,B-41NS_GOLD_38,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_GOLD_40,8.91E+12,,GOLD,,,40,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/HLvR781f/B-41-NS-GOLD-HD.jpg,21,,https://i.ibb.co/35jJ2czy/B-41-NS-GOLD-HF.jpg,,,,,,,,B-41NS_GOLD_40,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_GOLD_42,8.91E+12,,GOLD,,,42,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/35jJ2czy/B-41-NS-GOLD-HF.jpg,,,,,,,,B-41NS_GOLD_42,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_GOLD_44,8.91E+12,,GOLD,,,44,,,,,1574,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/35jJ2czy/B-41-NS-GOLD-HF.jpg,,,,,,,,B-41NS_GOLD_44,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_LIGHT-GOLD_32,8.91E+12,,LIGHT-GOLD,,,32,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/1Yr0kVFr/B-41-NS-LIGHT-GOLD-HF.jpg,22,,https://i.ibb.co/1Yr0kVFr/B-41-NS-LIGHT-GOLD-HF.jpg,FALSE,,,,,,,B-41NS_LIGHT-GOLD_32,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_LIGHT-GOLD_34,8.91E+12,,LIGHT-GOLD,,,34,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/s9x1bhTC/B-41-NS-LIGHT-GOLD-HB.jpg,23,,https://i.ibb.co/1Yr0kVFr/B-41-NS-LIGHT-GOLD-HF.jpg,,,,,,,,B-41NS_LIGHT-GOLD_34,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_LIGHT-GOLD_36,8.91E+12,,LIGHT-GOLD,,,36,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/fzT7d2Dk/B-41-NS-LIGHT-GOLD-HS-1.jpg,24,,https://i.ibb.co/1Yr0kVFr/B-41-NS-LIGHT-GOLD-HF.jpg,,,,,,,,B-41NS_LIGHT-GOLD_36,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_LIGHT-GOLD_38,8.91E+12,,LIGHT-GOLD,,,38,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/YTqZ8Dkp/B-41-NS-LIGHT-GOLD-FF.jpg,25,,https://i.ibb.co/1Yr0kVFr/B-41-NS-LIGHT-GOLD-HF.jpg,,,,,,,,B-41NS_LIGHT-GOLD_38,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_LIGHT-GOLD_40,8.91E+12,,LIGHT-GOLD,,,40,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/Y7p8DHPd/B-41-NS-LIGHT-GOLD-HD.jpg,26,,https://i.ibb.co/1Yr0kVFr/B-41-NS-LIGHT-GOLD-HF.jpg,,,,,,,,B-41NS_LIGHT-GOLD_40,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_LIGHT-GOLD_42,8.91E+12,,LIGHT-GOLD,,,42,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/1Yr0kVFr/B-41-NS-LIGHT-GOLD-HF.jpg,,,,,,,,B-41NS_LIGHT-GOLD_42,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_LIGHT-GOLD_44,8.91E+12,,LIGHT-GOLD,,,44,,,,,1574,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/1Yr0kVFr/B-41-NS-LIGHT-GOLD-HF.jpg,,,,,,,,B-41NS_LIGHT-GOLD_44,,,,,,,,,,,,,,,,,,,,,GOLD
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_ROSE-GOLD_32,8.91E+12,,ROSE-GOLD,,,32,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/wrWbwj2D/B-41-NS-ROSE-GOLD-FRONT.jpg,27,,https://i.ibb.co/wrWbwj2D/B-41-NS-ROSE-GOLD-FRONT.jpg,FALSE,,,,,,,B-41NS_ROSE-GOLD_32,,,,,,,,,,,,,,,,,,,,,COPPER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_ROSE-GOLD_34,8.91E+12,,ROSE-GOLD,,,34,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/pvwqw4tL/B-41-NS-ROSE-GOLD-BACK.jpg,28,,https://i.ibb.co/wrWbwj2D/B-41-NS-ROSE-GOLD-FRONT.jpg,,,,,,,,B-41NS_ROSE-GOLD_34,,,,,,,,,,,,,,,,,,,,,COPPER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_ROSE-GOLD_36,8.91E+12,,ROSE-GOLD,,,36,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/jP1WSp8B/B-41-NS-ROSE-GOLD-SIDE.jpg,29,,https://i.ibb.co/wrWbwj2D/B-41-NS-ROSE-GOLD-FRONT.jpg,,,,,,,,B-41NS_ROSE-GOLD_36,,,,,,,,,,,,,,,,,,,,,COPPER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_ROSE-GOLD_38,8.91E+12,,ROSE-GOLD,,,38,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/wrWbwj2D/B-41-NS-ROSE-GOLD-FRONT.jpg,,,,,,,,B-41NS_ROSE-GOLD_38,,,,,,,,,,,,,,,,,,,,,COPPER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_ROSE-GOLD_40,8.91E+12,,ROSE-GOLD,,,40,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/wrWbwj2D/B-41-NS-ROSE-GOLD-FRONT.jpg,,,,,,,,B-41NS_ROSE-GOLD_40,,,,,,,,,,,,,,,,,,,,,COPPER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_ROSE-GOLD_42,8.91E+12,,ROSE-GOLD,,,42,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/wrWbwj2D/B-41-NS-ROSE-GOLD-FRONT.jpg,,,,,,,,B-41NS_ROSE-GOLD_42,,,,,,,,,,,,,,,,,,,,,COPPER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_ROSE-GOLD_44,8.91E+12,,ROSE-GOLD,,,44,,,,,1574,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/wrWbwj2D/B-41-NS-ROSE-GOLD-FRONT.jpg,,,,,,,,B-41NS_ROSE-GOLD_44,,,,,,,,,,,,,,,,,,,,,COPPER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_SILVER_32,8.91E+12,,SILVER,,,32,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/spDYC9bH/B-41-NS-SILVER-FRONT.jpg,30,,https://i.ibb.co/spDYC9bH/B-41-NS-SILVER-FRONT.jpg,FALSE,,,,,,,B-41NS_SILVER_32,,,,,,,,,,,,,,,,,,,,,SILVER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_SILVER_34,8.91E+12,,SILVER,,,34,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/Vc2BWcFZ/B-41-NS-SILVER-BACK.jpg,31,,https://i.ibb.co/spDYC9bH/B-41-NS-SILVER-FRONT.jpg,,,,,,,,B-41NS_SILVER_34,,,,,,,,,,,,,,,,,,,,,SILVER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_SILVER_36,8.91E+12,,SILVER,,,36,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/bgvLp84s/B-41-NS-SILVER-SIDE.jpg,32,,https://i.ibb.co/spDYC9bH/B-41-NS-SILVER-FRONT.jpg,,,,,,,,B-41NS_SILVER_36,,,,,,,,,,,,,,,,,,,,,SILVER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_SILVER_38,8.91E+12,,SILVER,,,38,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/spDYC9bH/B-41-NS-SILVER-FRONT.jpg,,,,,,,,B-41NS_SILVER_38,,,,,,,,,,,,,,,,,,,,,SILVER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_SILVER_40,8.91E+12,,SILVER,,,40,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/spDYC9bH/B-41-NS-SILVER-FRONT.jpg,,,,,,,,B-41NS_SILVER_40,,,,,,,,,,,,,,,,,,,,,SILVER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_SILVER_42,8.91E+12,,SILVER,,,42,,,,,1403,2339,2339,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/spDYC9bH/B-41-NS-SILVER-FRONT.jpg,,,,,,,,B-41NS_SILVER_42,,,,,,,,,,,,,,,,,,,,,SILVER
,threadwork-sequence-embroidered-v-neck-sleeveless-blouse,,,,,,,,B-41NS_SILVER_44,8.91E+12,,SILVER,,,44,,,,,1574,2624,2624,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/spDYC9bH/B-41-NS-SILVER-FRONT.jpg,,,,,,,,B-41NS_SILVER_44,,,,,,,,,,,,,,,,,,,,,SILVER
Pastel With White Thread Work Sleeveless Blouse,pastel-with-white-thread-work-sleeveless-blouse,Pastel With White Thread Work Sleeveless Blouse,VAMAS,Apparel & Accessories > Clothing > Blouses,Blouse,"back-open,white-embroidery,padded-blouse,occasion-wear,sale_blouses,sleeveless,v-neck",TRUE,active,X-1073.NS_GREY_32,8.91E+12,COLOR,GREY,,SIZE,32,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/pjkmyb7f/X-1073-NS-GREY-HF.jpg,1,,https://i.ibb.co/pjkmyb7f/X-1073-NS-GREY-HF.jpg,FALSE,Pastel With White Thread Work Sleeveless Blouse | Vamas,Pastel With White Thread Work Sleeveless Blouse,,Apparel & Accessories > Clothing > Shirts & Tops,Female,Adult,X-1073.NS_GREY_32,,"back-open,v-neck,white-embroidery,padded-blouse,sleeveless,occasion-wear,sale_blouses",,,,,,,,X-1073.NS,ART SILK,THREAD WORK,Readymade Padded Blouse,V NECK,SLEEVELESS,Soft Butter Inner Lining,Back Open,Soft Butter Inner Lining,Handcrafted in India,padded_blouse,GREY
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_GREY_34,8.91E+12,,GREY,,,34,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/hJWmXf0F/X-1073-NS-GREY-HB.jpg,2,,https://i.ibb.co/pjkmyb7f/X-1073-NS-GREY-HF.jpg,,,,,,,,X-1073.NS_GREY_34,,,,,,,,,,,,,,,,,,,,,GREY
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_GREY_36,8.91E+12,,GREY,,,36,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/4ZXw3SQM/X-1073-NS-GREY-HS.jpg,3,,https://i.ibb.co/pjkmyb7f/X-1073-NS-GREY-HF.jpg,,,,,,,,X-1073.NS_GREY_36,,,,,,,,,,,,,,,,,,,,,GREY
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_GREY_38,8.91E+12,,GREY,,,38,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/CpMPKY21/X-1073-NS-GREY-FF.jpg,4,,https://i.ibb.co/pjkmyb7f/X-1073-NS-GREY-HF.jpg,,,,,,,,X-1073.NS_GREY_38,,,,,,,,,,,,,,,,,,,,,GREY
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_GREY_40,8.91E+12,,GREY,,,40,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/pjkmyb7f/X-1073-NS-GREY-HF.jpg,,,,,,,,X-1073.NS_GREY_40,,,,,,,,,,,,,,,,,,,,,GREY
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_GREY_42,8.91E+12,,GREY,,,42,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/pjkmyb7f/X-1073-NS-GREY-HF.jpg,,,,,,,,X-1073.NS_GREY_42,,,,,,,,,,,,,,,,,,,,,GREY
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_YELLOW_32,8.91E+12,,YELLOW,,,32,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/dJVZrfbp/X-1073-NS-YELLOW-HF.jpg,5,,https://i.ibb.co/dJVZrfbp/X-1073-NS-YELLOW-HF.jpg,FALSE,,,,,,,X-1073.NS_YELLOW_32,,,,,,,,,,,,,,,,,,,,,YELLOW
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_YELLOW_34,8.91E+12,,YELLOW,,,34,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/HfVCcxzm/X-1073-NS-YELLOW-HB.jpg,6,,https://i.ibb.co/dJVZrfbp/X-1073-NS-YELLOW-HF.jpg,,,,,,,,X-1073.NS_YELLOW_34,,,,,,,,,,,,,,,,,,,,,YELLOW
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_YELLOW_36,8.91E+12,,YELLOW,,,36,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/Fk6VZdFc/X-1073-NS-YELLOW-HS.jpg,7,,https://i.ibb.co/dJVZrfbp/X-1073-NS-YELLOW-HF.jpg,,,,,,,,X-1073.NS_YELLOW_36,,,,,,,,,,,,,,,,,,,,,YELLOW
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_YELLOW_38,8.91E+12,,YELLOW,,,38,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/zVvvVQR1/X-1073-NS-YELLOW-FF.jpg,8,,https://i.ibb.co/dJVZrfbp/X-1073-NS-YELLOW-HF.jpg,,,,,,,,X-1073.NS_YELLOW_38,,,,,,,,,,,,,,,,,,,,,YELLOW
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_YELLOW_40,8.91E+12,,YELLOW,,,40,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/dJVZrfbp/X-1073-NS-YELLOW-HF.jpg,,,,,,,,X-1073.NS_YELLOW_40,,,,,,,,,,,,,,,,,,,,,YELLOW
,pastel-with-white-thread-work-sleeveless-blouse,,,,,,,,X-1073.NS_YELLOW_42,8.91E+12,,YELLOW,,,42,,,,,953,1589,1589,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/dJVZrfbp/X-1073-NS-YELLOW-HF.jpg,,,,,,,,X-1073.NS_YELLOW_42,,,,,,,,,,,,,,,,,,,,,YELLOW
Gajji Silk Brocade Butti Allover Blouse,gajji-silk-brocade-butti-allover-blouse,Gajji Silk Brocade Butti Allover Blouse,VAMAS,Apparel & Accessories > Clothing > Blouses,Blouse,"front-open,brocade,padded-blouse,brocade-bohemia,sale_blouses,elbow-sleeves,round-neck",TRUE,active,X-1133.ELB_NAVY-BLUE_32,8.91E+12,COLOR,NAVY-BLUE,,SIZE,32,,,,,1067,1779,1779,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/pB7GRkm2/X-1133-ELB-NAVY-BLUE-FRONT.jpg,1,,https://i.ibb.co/pB7GRkm2/X-1133-ELB-NAVY-BLUE-FRONT.jpg,FALSE,Gajji Silk Brocade Butti Allover Blouse | Vamas,Gajji Silk Brocade Butti Allover Blouse,,Apparel & Accessories > Clothing > Shirts & Tops,Female,Adult,X-1133.ELB_NAVY-BLUE_32,,"front-open,round-neck,brocade,padded-blouse,elbow-sleeves,brocade-bohemia,sale_blouses",,,,,,,,X-1133.ELB,BROCADE,NA,Readymade Padded Blouse,ROUND NECK,ELBOW SLEEVES,Soft Butter Inner Lining,Front Open,Soft Butter Inner Lining,Handcrafted in India,padded_blouse,NAVY-BLUE
,gajji-silk-brocade-butti-allover-blouse,,,,,,,,X-1133.ELB_NAVY-BLUE_34,8.91E+12,,NAVY-BLUE,,,34,,,,,1067,1779,1779,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/xqFYy500/X-1133-ELB-NAVY-BLUE-BACK.jpg,2,,https://i.ibb.co/pB7GRkm2/X-1133-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1133.ELB_NAVY-BLUE_34,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,gajji-silk-brocade-butti-allover-blouse,,,,,,,,X-1133.ELB_NAVY-BLUE_36,8.91E+12,,NAVY-BLUE,,,36,,,,,1067,1779,1779,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/1YJ4hvGH/X-1133-ELB-NAVY-BLUE-SIDE.jpg,3,,https://i.ibb.co/pB7GRkm2/X-1133-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1133.ELB_NAVY-BLUE_36,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,gajji-silk-brocade-butti-allover-blouse,,,,,,,,X-1133.ELB_NAVY-BLUE_38,8.91E+12,,NAVY-BLUE,,,38,,,,,1067,1779,1779,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,https://i.ibb.co/67gtkPZw/X-1133-ELB-NAVY-BLUE-FULL.jpg,4,,https://i.ibb.co/pB7GRkm2/X-1133-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1133.ELB_NAVY-BLUE_38,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,gajji-silk-brocade-butti-allover-blouse,,,,,,,,X-1133.ELB_NAVY-BLUE_40,8.91E+12,,NAVY-BLUE,,,40,,,,,1067,1779,1779,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/pB7GRkm2/X-1133-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1133.ELB_NAVY-BLUE_40,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,gajji-silk-brocade-butti-allover-blouse,,,,,,,,X-1133.ELB_NAVY-BLUE_42,8.91E+12,,NAVY-BLUE,,,42,,,,,1067,1779,1779,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/pB7GRkm2/X-1133-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1133.ELB_NAVY-BLUE_42,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,gajji-silk-brocade-butti-allover-blouse,,,,,,,,X-1133.ELB_NAVY-BLUE_44,8.91E+12,,NAVY-BLUE,,,44,,,,,1277,2129,2129,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/pB7GRkm2/X-1133-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1133.ELB_NAVY-BLUE_44,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
,gajji-silk-brocade-butti-allover-blouse,,,,,,,,X-1133.ELB_NAVY-BLUE_46,8.91E+12,,NAVY-BLUE,,,46,,,,,1277,2129,2129,FALSE,,,,,,Shopify,10,deny,150,g,TRUE,manual,,,,https://i.ibb.co/pB7GRkm2/X-1133-ELB-NAVY-BLUE-FRONT.jpg,,,,,,,,X-1133.ELB_NAVY-BLUE_46,,,,,,,,,,,,,,,,,,,,,NAVY-BLUE
